날짜,측정소명,미세먼지,초미세먼지,오존,"이산화질소
NO2 (ppm)","일산화탄소
CO (ppm)","아황산가스
SO2(ppm)"
2019-07-04,중구,28,18,0.035,0.026,0.4,0.003
2019-07-04,중랑구,24,21,0.035,0.023,0.4,0.006
2019-07-03,평균,33,24,0.035,0.021,0.4,0.004
2019-07-03,강남구,35,21,0.03,0.019,0.4,0.005
2019-07-03,강동구,34,23,0.032,0.023,0.4,0.003
2019-07-03,강북구,33,20,0.039,0.011,0.4,0.002
2019-07-03,강서구,35,23,0.039,0.021,0.4,0.005
2019-07-03,관악구,39,22,0.046,0.021,0.2,0.004
2019-07-03,광진구,33,28,0.028,0.024,0.6,0.004
2019-07-03,구로구,25,26,0.037,0.009,0.3,0.005
2019-07-03,금천구,30,21,0.027,0.026,0.4,0.003
2019-07-03,노원구,32,23,0.029,0.021,0.4,0.004
2019-07-03,도봉구,26,16,0.042,0.011,0.4,0.004
2019-07-03,동대문구,28,21,0.039,0.019,0.4,0.004
2019-07-03,동작구,36,24,0.033,0.023,0.4,0.003
2019-07-03,마포구,37,26,0.038,0.018,0.4,0.004
2019-07-03,서대문구,32,22,0.041,0.014,0.6,0.003
2019-07-03,서초구,33,26,0.035,0.023,0.4,0.004
2019-07-03,성동구,51,39,0.029,0.021,0.4,0.003
2019-07-03,성북구,31,23,0.028,0.023,0.7,0.003
2019-07-03,송파구,35,24,0.03,0.033,0.5,0.003
2019-07-03,양천구,40,24,0.033,0.023,0.4,0.005
2019-07-03,영등포구,35,34,0.032,0.016,0.3,0.002
2019-07-03,용산구,29,22,0.032,0.032,0.4,0.003
2019-07-03,은평구,33,25,0.043,0.018,0.5,0.004
2019-07-03,종로구,30,20,0.031,0.023,0.4,0.003
2019-07-03,중구,30,20,0.042,0.023,0.4,0.003
2019-07-03,중랑구,28,24,0.034,0.019,0.4,0.006
2019-07-02,평균,30,22,0.047,0.017,0.4,0.004
2019-07-02,강남구,30,19,0.045,0.013,0.4,0.005
2019-07-02,강동구,29,22,0.043,0.017,0.4,0.003
2019-07-02,강북구,32,20,0.048,0.009,0.3,0.002
2019-07-02,강서구,31,23,0.053,0.016,0.4,0.004
2019-07-02,관악구,31,21,0.051,0.017,0.3,0.004
2019-07-02,광진구,29,26,0.042,0.019,0.6,0.004
2019-07-02,구로구,,25,0.049,0.008,0.4,0.005
2019-07-02,금천구,26,19,0.04,0.017,0.4,0.003
2019-07-02,노원구,28,22,0.043,0.015,0.4,0.004
2019-07-02,도봉구,25,16,0.056,0.009,0.4,0.003
2019-07-02,동대문구,25,20,0.049,0.016,0.4,0.004
2019-07-02,동작구,32,23,0.043,0.014,0.3,0.003
2019-07-02,마포구,32,24,0.051,0.012,0.4,0.004
2019-07-02,서대문구,29,22,0.048,0.013,0.6,0.003
2019-07-02,서초구,30,25,0.047,0.018,0.3,0.004
2019-07-02,성동구,41,28,0.05,0.027,0.4,0.003
2019-07-02,성북구,35,21,0.04,0.02,0.7,0.003
2019-07-02,송파구,28,20,0.048,0.021,0.4,0.003
2019-07-02,양천구,36,23,0.04,0.019,0.4,0.005
2019-07-02,영등포구,36,30,0.045,0.021,0.3,0.003
2019-07-02,용산구,25,22,0.047,0.026,0.4,0.003
2019-07-02,은평구,32,24,0.053,0.016,0.4,0.004
2019-07-02,종로구,28,19,0.037,0.021,0.5,0.003
2019-07-02,중구,26,19,0.053,0.02,0.5,0.003
2019-07-02,중랑구,26,24,0.044,0.016,0.4,0.006
2019-07-01,평균,34,26,0.049,0.017,0.5,0.004
2019-07-01,강남구,33,22,0.045,0.013,0.5,0.005
2019-07-01,강동구,34,26,0.044,0.018,0.5,0.003
2019-07-01,강북구,38,23,0.049,0.01,0.4,0.002
2019-07-01,강서구,34,25,0.053,0.018,0.5,0.004
2019-07-01,관악구,37,26,0.057,0.016,0.4,0.004
2019-07-01,광진구,33,31,0.041,0.019,0.7,0.004
2019-07-01,구로구,32,30,0.054,0.009,0.4,0.004
2019-07-01,금천구,29,21,0.043,0.018,0.5,0.003
2019-07-01,노원구,32,25,0.049,0.013,0.5,0.004
2019-07-01,도봉구,31,19,0.059,0.009,0.5,0.003
2019-07-01,동대문구,29,22,0.051,0.015,0.4,0.004
2019-07-01,동작구,37,26,0.045,0.014,0.4,0.003
2019-07-01,마포구,37,28,0.052,0.014,0.5,0.004
2019-07-01,서대문구,34,26,0.054,0.014,0.7,0.003
2019-07-01,서초구,34,28,0.048,0.02,0.4,0.004
2019-07-01,성동구,45,34,0.051,0.027,0.5,0.003
2019-07-01,성북구,39,21,0.046,0.022,0.7,0.003
2019-07-01,송파구,32,23,0.052,0.019,0.5,0.003
2019-07-01,양천구,38,24,0.043,0.019,0.5,0.004
2019-07-01,영등포구,42,35,0.044,0.021,0.4,0.002
2019-07-01,용산구,29,24,0.047,0.027,0.5,0.003
2019-07-01,은평구,36,27,0.058,0.015,0.3,0.004
2019-07-01,종로구,30,20,0.04,0.021,0.5,0.003
2019-07-01,중구,29,20,0.054,0.021,0.5,0.003
2019-07-01,중랑구,35,33,0.043,0.009,0.4,0.006
2019-06-30,평균,33,26,0.037,0.013,0.4,0.003
2019-06-30,강남구,32,24,0.034,0.009,0.4,0.005
2019-06-30,강동구,32,26,0.028,0.017,0.4,0.003
2019-06-30,강북구,39,26,0.036,0.011,0.4,0.002
2019-06-30,강서구,33,27,0.041,0.012,0.3,0.003
2019-06-30,관악구,36,27,0.044,0.012,0.2,0.004
2019-06-30,광진구,34,31,0.03,0.015,0.6,0.004
2019-06-30,구로구,25,25,0.046,0.009,0.3,0.004
2019-06-30,금천구,30,23,0.031,0.014,0.4,0.003
2019-06-30,노원구,33,26,0.032,0.015,0.4,0.004
2019-06-30,도봉구,32,21,0.042,0.009,0.4,0.003
2019-06-30,동대문구,29,25,0.038,0.011,0.3,0.004
2019-06-30,동작구,37,28,0.036,0.011,0.3,0.003
2019-06-30,마포구,35,29,0.04,0.01,0.4,0.004
2019-06-30,서대문구,32,27,0.041,0.009,0.6,0.003
2019-06-30,서초구,30,28,0.039,0.01,0.3,0.004
2019-06-30,성동구,41,33,0.045,0.015,0.4,0.003
2019-06-30,성북구,24,19,0.035,0.017,0.7,0.003
2019-06-30,송파구,32,23,0.039,0.015,0.4,0.003
2019-06-30,양천구,38,27,0.033,0.012,0.4,0.004
2019-06-30,영등포구,38,31,0.037,0.017,0.4,0.002
2019-06-30,용산구,29,26,0.04,0.016,0.4,0.003
2019-06-30,은평구,34,27,0.04,0.014,0.2,0.004
2019-06-30,종로구,31,23,0.034,0.014,0.4,0.003
2019-06-30,중구,31,24,0.041,0.018,0.4,0.003
2019-06-30,중랑구,32,28,0.034,0.014,0.4,0.006
2019-06-29,평균,25,20,0.029,0.02,0.4,0.003
2019-06-29,강남구,22,15,0.024,0.017,0.3,0.005
2019-06-29,강동구,22,17,0.025,0.018,0.4,0.003
2019-06-29,강북구,28,19,0.029,0.013,0.4,0.002
2019-06-29,강서구,27,22,0.034,0.022,0.4,0.004
2019-06-29,관악구,30,23,0.034,0.022,0.3,0.004
2019-06-29,광진구,21,20,0.023,0.018,0.5,0.003
2019-06-29,구로구,24,22,0.035,0.019,0.3,0.004
2019-06-29,금천구,25,19,0.024,0.02,0.4,0.003
2019-06-29,노원구,25,20,0.025,0.019,0.4,0.004
2019-06-29,도봉구,22,16,0.031,0.011,0.4,0.003
2019-06-29,동대문구,20,17,0.026,0.021,0.3,0.004
2019-06-29,동작구,28,20,0.028,0.019,0.3,0.003
2019-06-29,마포구,29,24,0.034,0.016,0.4,0.004
2019-06-29,서대문구,25,22,0.031,0.015,0.6,0.003
2019-06-29,서초구,26,23,0.027,0.022,0.3,0.004
2019-06-29,성동구,29,22,0.035,0.02,0.3,0.003
2019-06-29,성북구,19,14,0.025,0.023,0.7,0.003
2019-06-29,송파구,22,15,0.028,0.023,0.4,0.003
2019-06-29,양천구,30,21,0.027,0.022,0.4,0.004
2019-06-29,영등포구,32,28,0.029,0.027,0.4,0.002
2019-06-29,용산구,19,18,0.029,0.02,0.4,0.003
2019-06-29,은평구,26,22,0.034,0.018,0.2,0.004
2019-06-29,종로구,22,15,0.025,0.022,0.4,0.003
2019-06-29,중구,22,17,0.026,0.031,0.4,0.003
2019-06-29,중랑구,18,18,0.027,0.015,0.3,0.006
2019-06-28,평균,39,31,0.03,0.028,0.5,0.004
2019-06-28,강남구,32,25,0.026,0.021,0.4,0.005
2019-06-28,강동구,36,29,0.026,0.029,0.5,0.004
2019-06-28,강북구,47,33,0.035,0.019,0.4,0.003
2019-06-28,강서구,41,31,0.035,0.025,0.4,0.006
2019-06-28,관악구,41,31,0.038,0.027,0.3,0.005
2019-06-28,광진구,32,33,0.026,0.026,0.7,0.004
2019-06-28,구로구,32,32,0.04,0.02,0.3,0.005
2019-06-28,금천구,34,26,0.026,0.028,0.4,0.004
2019-06-28,노원구,42,34,0.03,0.029,0.5,0.004
2019-06-28,도봉구,40,29,0.039,0.017,0.5,0.004
2019-06-28,동대문구,36,31,0.025,0.031,0.4,0.004
2019-06-28,동작구,35,26,0.032,0.022,0.4,0.004
2019-06-28,마포구,42,34,0.034,0.022,0.5,0.005
2019-06-28,서대문구,42,33,0.028,0.027,0.7,0.005
2019-06-28,서초구,33,28,0.032,0.024,0.4,0.004
2019-06-28,성동구,55,40,0.033,0.037,0.5,0.004
2019-06-28,성북구,40,29,0.026,0.033,0.8,0.004
2019-06-28,송파구,34,24,0.034,0.03,0.5,0.004
2019-06-28,양천구,42,31,0.026,0.027,0.5,0.006
2019-06-28,영등포구,45,39,0.031,0.033,0.4,0.003
2019-06-28,용산구,33,30,0.029,0.035,0.5,0.004
2019-06-28,은평구,41,33,0.032,0.029,0.4,0.005
2019-06-28,종로구,38,27,0.023,0.036,0.5,0.004
2019-06-28,중구,37,28,0.031,0.036,0.6,0.004
2019-06-28,중랑구,36,33,0.025,0.027,0.5,0.007
2019-06-27,평균,22,16,0.037,0.019,0.4,0.003
2019-06-27,강남구,22,14,0.036,0.016,0.3,0.005
2019-06-27,강동구,21,16,0.029,0.019,0.4,0.003
2019-06-27,강북구,23,14,0.035,0.011,0.3,0.002
2019-06-27,강서구,26,19,0.042,0.022,0.4,0.004
2019-06-27,관악구,26,17,0.046,0.021,0.2,0.003
2019-06-27,광진구,28,22,0.032,0.017,0.6,0.003
2019-06-27,구로구,20,16,0.048,0.018,0.2,0.004
2019-06-27,금천구,20,14,0.032,0.019,0.3,0.003
2019-06-27,노원구,21,16,0.031,0.016,0.3,0.003
2019-06-27,도봉구,19,10,0.043,0.01,0.4,0.003
2019-06-27,동대문구,17,14,0.034,0.019,0.3,0.004
2019-06-27,동작구,24,16,0.035,0.018,0.3,0.002
2019-06-27,마포구,24,19,0.042,0.016,0.4,0.003
2019-06-27,서대문구,17,13,0.044,0.012,0.6,0.003
2019-06-27,서초구,25,18,0.036,0.021,0.3,0.004
2019-06-27,성동구,28,19,0.043,0.023,0.4,0.003
2019-06-27,성북구,18,10,0.035,0.023,0.6,0.002
2019-06-27,송파구,17,10,0.042,0.019,0.3,0.002
2019-06-27,양천구,26,17,0.03,0.023,0.4,0.004
2019-06-27,영등포구,24,18,0.035,0.028,0.4,0.002
2019-06-27,용산구,18,16,0.038,0.024,0.4,0.002
2019-06-27,은평구,23,17,0.044,0.016,0.2,0.004
2019-06-27,종로구,20,14,0.03,0.022,0.4,0.003
2019-06-27,중구,18,14,0.038,0.025,0.4,0.002
2019-06-27,중랑구,20,16,0.034,0.017,0.3,0.006
2019-06-26,평균,33,22,0.041,0.028,0.4,0.004
2019-06-26,강남구,31,21,0.034,0.024,0.4,0.005
2019-06-26,강동구,35,25,0.038,0.024,0.4,0.003
2019-06-26,강북구,39,24,0.047,0.02,0.4,0.003
2019-06-26,강서구,37,23,0.042,0.034,0.4,0.005
2019-06-26,관악구,35,22,0.043,0.035,0.3,0.004
2019-06-26,광진구,31,25,0.033,0.023,0.6,0.003
2019-06-26,구로구,29,21,0.045,0.028,0.3,0.004
2019-06-26,금천구,31,22,0.032,0.032,0.4,0.004
2019-06-26,노원구,35,25,0.041,0.024,0.4,0.004
2019-06-26,도봉구,34,19,0.051,0.015,0.4,0.004
2019-06-26,동대문구,28,21,0.044,0.027,0.4,0.004
2019-06-26,동작구,38,26,0.034,0.032,0.4,0.003
2019-06-26,마포구,39,27,0.045,0.023,0.4,0.004
2019-06-26,서대문구,27,20,0.051,0.021,0.6,0.003
2019-06-26,서초구,33,24,0.038,0.033,0.4,0.004
2019-06-26,성동구,36,23,0.05,0.029,0.4,0.004
2019-06-26,성북구,25,17,0.038,0.03,0.7,0.003
2019-06-26,송파구,33,18,0.038,0.036,0.4,0.003
2019-06-26,양천구,38,25,0.036,0.033,0.4,0.005
2019-06-26,영등포구,36,24,0.038,0.04,0.4,0.003
2019-06-26,용산구,27,23,0.044,0.028,0.4,0.003
2019-06-26,은평구,29,20,0.051,0.027,0.3,0.004
2019-06-26,종로구,31,21,0.037,0.03,0.5,0.004
2019-06-26,중구,30,21,0.038,0.043,0.6,0.003
2019-06-26,중랑구,30,25,0.047,0.02,0.3,0.006
2019-06-25,평균,31,21,0.049,0.026,0.4,0.004
2019-06-25,강남구,27,18,0.044,0.023,0.4,0.005
2019-06-25,강동구,31,20,0.042,0.027,0.4,0.003
2019-06-25,강북구,31,18,0.048,0.016,0.4,0.002
2019-06-25,강서구,32,22,0.057,0.025,0.4,0.006
